2030/09/01,9061.94,4663.84,4398.10,1247763.67
2030/10/01,9061.94,4680.21,4381.73,1243083.46
2030/11/01,9061.94,4696.64,4365.30,1238386.82
2030/12/01,9061.94,4713.14,4348.80,1233673.68
2031/01/01,9061.94,4729.69,4332.25,1228943.99
2031/02/01,9061.94,4746.30,4315.64,1224197.69
2031/03/01,9061.94,4762.96,4298.98,1219434.73
2031/04/01,9061.94,4779.69,4282.25,1214655.04
2031/05/01,9061.94,4796.48,4265.46,1209858.56
2031/06/01,9061.94,4813.32,4248.62,1205045.24
2031/07/01,9061.94,4830.22,4231.72,1200215.02
2031/08/01,9061.94,4847.19,4214.75,1195367.83
2031/09/01,9061.94,4864.20,4197.74,1190503.63
2031/10/01,9061.94,4881.29,4180.65,1185622.34
2031/11/01,9061.94,4898.43,4163.51,1180723.91
2031/12/01,9061.94,4915.63,4146.31,1175808.28
2032/01/01,9061.94,4932.90,4129.04,1170875.38
2032/02/01,9061.94,4950.21,4111.73,1165925.17
2032/03/01,9061.94,4967.60,4094.34,1160957.57
2032/04/01,9061.94,4985.05,4076.89,1155972.52
2032/05/01,9061.94,5002.55,4059.39,1150969.97
2032/06/01,9061.94,5020.11,4041.83,1145949.86
2032/07/01,9061.94,5037.75,4024.19,1140912.11
2032/08/01,9061.94,5055.44,4006.50,1135856.67
2032/09/01,9061.94,5073.19,3988.75,1130783.48
2032/10/01,9061.94,5091.00,3970.94,1125692.48
2032/11/01,9061.94,5108.88,3953.06,1120583.60
2032/12/01,9061.94,5126.83,3935.11,1115456.77
2033/01/01,9061.94,5144.83,3917.11,1110311.94
2033/02/01,9061.94,5162.89,3899.05,1105149.05
2033/03/01,9061.94,5181.03,3880.91,1099968.02
2033/04/01,9061.94,5199.21,3862.73,1094768.81
2033/05/01,9061.94,5217.48,3844.46,1089551.33
2033/06/01,9061.94,5235.80,3826.14,1084315.53
2033/07/01,9061.94,5254.19,3807.75,1079061.34
2033/08/01,9061.94,5272.63,3789.31,1073788.71
2033/09/01,9061.94,5291.15,3770.79,1068497.56
2033/10/01,9061.94,5309.74,3752.20,1063187.82
2033/11/01,9061.94,5328.38,3733.56,1057859.44
2033/12/01,9061.94,5347.09,3714.85,1052512.35
2034/01/01,9061.94,5365.86,3696.08,1047146.49
2034/02/01,9061.94,5384.71,3677.23,1041761.78
2034/03/01,9061.94,5403.62,3658.32,1036358.16
2034/04/01,9061.94,5422.60,3639.34,1030935.56
2034/05/01,9061.94,5441.64,3620.30,1025493.92
2034/06/01,9061.94,5460.74,3601.20,1020033.18
2034/07/01,9061.94,5479.93,3582.01,1014553.25
2034/08/01,9061.94,5499.17,3562.77,1009054.08
2034/09/01,9061.94,5518.47,3543.47,1003535.61
2034/10/01,9061.94,5537.86,3524.08,997997.75
2034/11/01,9061.94,5557.31,3504.63,992440.44
2034/12/01,9061.94,5576.82,3485.12,986863.62
2035/01/01,9061.94,5596.40,3465.54,981267.22
2035/02/01,9061.94,5616.06,3445.88,975651.16
2035/03/01,9061.94,5635.77,3426.17,970015.39
2035/04/01,9061.94,5655.57,3406.37,964359.82
2035/05/01,9061.94,5675.43,3386.51,958684.39
2035/06/01,9061.94,5695.36,3366.58,952989.03
2035/07/01,9061.94,5715.36,3346.58,947273.67
2035/08/01,9061.94,5735.43,3326.51,941538.24
2035/09/01,9061.94,5755.58,3306.36,935782.66
2035/10/01,9061.94,5775.78,3286.16,930006.88
